HDR,BID OFFER LEVEL DATA,20220319,27
BOD,2__ASTAT004,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ASTAT005,2,20220319130000,4,20220319133000,4,-9999.00,9999.00
BOD,2__ASTAT005,1,20220319130000,4,20220319133000,4,-9999.00,9999.00
BOD,2__ASTAT005,-1,20220319130000,-50,20220319133000,-50,-9999.00,9999.00
BOD,2__ASTAT005,-2,20220319130000,-50,20220319133000,-50,-9999.00,9999.00
BOD,2__ASWAE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ASWAE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ASWEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ASWEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ATGPL000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__ATGPL000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__AUKPR001,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__AUKPR001,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BANGE001,1,20220319130000,20,20220319133000,20,-9999.00,9999.00
BOD,2__BANGE001,-1,20220319130000,-20,20220319133000,-20,-9999.00,9999.00
BOD,2__BBGAS000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BBGAS000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BBIZZ000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BBIZZ000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BECOT003,1,20220319130000,0,20220319133000,0,-64.00,9999.00
BOD,2__BECOT003,-1,20220319130000,0,20220319133000,0,-64.00,-50.00
BOD,2__BEDFE000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEDFE000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEDIR000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEDIR000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEELC000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEELC000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEENG000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEENG000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEMEB000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BEMEB000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BENRD000,1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BENRD000,-1,20220319130000,0,20220319133000,0,0.00,0.00
BOD,2__BFLEX001,1,20220319130000,0,20220319133000,0,9000.00,9999.00
BOD,2__BFLEX001,-1,20220319130000,0,20220319133000,0,-9999.00,-9000.00
BOD,2__BFLEX002,1,20220319130000,0,20220319133000,0,9000.00,9999.00
